1711276032,1711800319,KE
1711800320,1712324607,EG
1712324608,1712717823,MG
1712717824,1712726015,GH
1712726016,1712739327,ZA
1712740352,1712742399,ZA
1712743424,1712744447,CI
1712744448,1712745471,SL
1712745472,1712746495,KE
1712746496,1712750591,ZA
1712750592,1712766975,RW
1712766976,1712771071,ZA
1712771072,1712773119,KE
1712773120,1712775167,NG
1712775168,1712777215,LR
1712777216,1712778239,SS
1712778240,1712783359,ZA
1712783360,1712799743,BF
1712803840,1712804863,SS
1712804864,1712805887,TD
1712805888,1712807935,ZA
1712807936,1712808959,NG
1712812032,1712813055,GH
1712813056,1712814079,CD
1712814080,1712815103,ZM
1712817152,1712818175,SZ
1712818176,1712819199,KE
1712819200,1712820223,SL
1712820224,1712825343,ZA
1712825344,1712826367,NG
1712826368,1712838655,ZA
1712839168,1712839679,TZ
1712839680,1712840703,LY
1712840704,1712848895,ZA
1712848896,1713373183,TN
1713373184,1713504255,ZA
1713504256,1713569791,UG
1713569792,1713635327,RE
1713635328,1713668095,ZA
1713669120,1713670143,NG
1713670144,1713671167,SN
1713671168,1713672191,ZA
1713672192,1713672447,CD
1713672448,1713672703,MW
1713672704,1713672959,MZ
1713672960,1713673215,SN
1713673216,1713674239,NG
1713674240,1713676287,ZA
1713676288,1713677311,NG
1713677312,1713678335,BF
1713678336,1713679359,CD
1713679360,1713680383,ZA
1713680384,1713681407,NG
1713681408,1713681663,CD
1713681664,1713681919,SZ
1713681920,1713682175,ZA
1713682176,1713682431,GH
1713682432,1713683455,LR
1713684480,1713684991,ZA
1713685504,1713689599,ZA
1713689600,1713690623,SS
1713690624,1713692671,UG
1713692672,1713693695,AO
1713693696,1713694719,NG
1713695744,1713696767,ZA
1713696768,1713697791,LS
1713698816,1713766399,ZA
1713766400,1713774591,LY
1713774592,1713778687,ZA
1713778688,1713779711,SO
1713780736,1713781759,NG
1713781760,1713799167,ZA
1713799168,1713807359,BJ
1713807360,1713815551,GH
1713815552,1713823999,NG
1713824000,1713824255,AD
1713824256,1713824511,US
1713824512,1713824767,BA
1713824768,1713825023,US
1713825024,1713825279,CN
1713825280,1713825535,CO
1713825536,1713825791,US
1713825792,1713826047,CR
1713826048,1713826303,CY
1713826304,1713826559,HR
1713826560,1713826815,GT
1713826816,1713827071,EC
1713827072,1713827327,LI
1713827328,1713827583,BD
1713827584,1713827839,MT
1713827840,1713828095,MC
1713828096,1713828351,NP
1713828352,1713828607,LV
1713828608,1713828863,KG
1713828864,1713829375,US
1713829376,1713829631,DZ
1713829632,1713829887,LV
1713829888,1713830143,GR
1713830144,1713830399,KG
1713830400,1713831167,RU
1713831168,1713831423,EE
1713831424,1713831679,GR
1713831680,1713831935,FI
1713831936,1713897471,ZA
1713897472,1714421759,EG
1714421760,1714946047,MA
1714946048,1715470335,EG
1715470336,1715471359,SS
1715471360,1715471871,MA
1715471872,1715472383,NG
1715472384,1715474431,GH
1715474432,1715482623,ZA
1715482624,1715484671,NG
1715484672,1715485183,ZA
1715485184,1715485439,EG
1715485440,1715485695,SS
1715485696,1715486719,AO
1715486720,1715488767,TZ
1715488768,1715489791,SS
1715489792,1715490815,CD
1715493888,1715500031,ZA
1715500032,1715501055,CG
1715501056,1715501567,ZA
1715501568,1715502079,US
1715502080,1715503103,SS
1715503104,1715535871,TG
1715535872,1715666943,ZA
1715666944,1715679231,NG
1715679232,1715682303,ZA
1715682304,1715683327,CD
1715683328,1715691519,ZA
1715691520,1715699711,BF
1715699712,1715703807,ZA
1715703808,1715704831,SZ
1715704832,1715705855,MA
1715705856,1715706879,KE
1715706880,1715707903,ZA
1715707904,1715708927,ZM
1715708928,1715709439,ZA
1715709440,1715709951,KE
1715709952,1715710975,NG
1715710976,1715711999,BF
1715712000,1715715071,ZA
1715715072,1715716095,MZ
1715716096,1715732479,CI
1715732480,1715734527,ZA
1715734528,1715735551,MA
1715735552,1715736575,ZA
1715736576,1715737599,SO
1715737600,1715738111,KE
1715738112,1715738367,EG
1715738624,1715740671,ZA
1715740672,1715742719,BF
