922746880,940179455,US
940179456,940310527,SG
940310528,943980543,US
943980544,944013311,MY
944013312,944046079,US
944046080,944177151,MY
944177152,946864127,US
946864128,946929663,CA
946929664,947650559,US
947650560,947683327,BR
947683328,947716095,US
947716096,947912703,BR
947912704,949682175,US
949682176,949747711,JP
949747712,954466303,US
954466304,954531839,SE
954531840,956301311,US
